matrix_id,group,name,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard
1132,Sandia,oscil_dcop_21,114,426,TorusMDS,1.832,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1133,Sandia,oscil_dcop_22,115,426,TorusMDS,1.8334,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1134,Sandia,oscil_dcop_23,116,426,TorusMDS,1.8313,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1135,Sandia,oscil_dcop_24,117,426,TorusMDS,1.8325,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1136,Sandia,oscil_dcop_25,118,426,TorusMDS,1.8321,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1137,Sandia,oscil_dcop_26,119,426,TorusMDS,1.8334,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1138,Sandia,oscil_dcop_27,120,426,TorusMDS,1.8315,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1139,Sandia,oscil_dcop_28,121,426,TorusMDS,1.8331,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1140,Sandia,oscil_dcop_29,122,426,TorusMDS,1.8335,,,3328.0,tolerance,0.0058,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1141,Sandia,oscil_dcop_30,123,426,TorusMDS,1.8348,,,3328.0,tolerance,0.0058,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1142,Sandia,oscil_dcop_31,124,426,TorusMDS,1.8324,,,3328.0,tolerance,0.0058,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1143,Sandia,oscil_dcop_32,125,426,TorusMDS,1.8329,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1144,Sandia,oscil_dcop_33,126,426,TorusMDS,1.8327,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1145,Sandia,oscil_dcop_34,127,426,TorusMDS,1.8325,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1146,Sandia,oscil_dcop_35,128,426,TorusMDS,1.8303,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1147,Sandia,oscil_dcop_36,129,426,TorusMDS,1.8329,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1148,Sandia,oscil_dcop_37,130,426,TorusMDS,1.8328,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1149,Sandia,oscil_dcop_38,131,426,TorusMDS,1.8297,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1150,Sandia,oscil_dcop_39,132,426,TorusMDS,1.8343,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1151,Sandia,oscil_dcop_40,133,426,TorusMDS,1.8517,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1152,Sandia,oscil_dcop_41,134,426,TorusMDS,1.8344,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1153,Sandia,oscil_dcop_42,135,426,TorusMDS,1.8335,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1154,Sandia,oscil_dcop_43,136,426,TorusMDS,1.8294,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1155,Sandia,oscil_dcop_44,137,426,TorusMDS,1.8331,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1156,Sandia,oscil_dcop_45,138,426,TorusMDS,1.8364,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1157,Sandia,oscil_dcop_46,139,426,TorusMDS,1.8292,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1158,Sandia,oscil_dcop_47,140,426,TorusMDS,1.8321,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1159,Sandia,oscil_dcop_48,141,426,TorusMDS,1.8309,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1160,Sandia,oscil_dcop_49,142,426,TorusMDS,1.8301,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1161,Sandia,oscil_dcop_50,143,426,TorusMDS,1.83,,,3328.0,tolerance,0.0058,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1162,Sandia,oscil_dcop_51,144,426,TorusMDS,1.8259,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1163,Sandia,oscil_dcop_52,145,426,TorusMDS,1.8314,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1164,Sandia,oscil_dcop_53,146,426,TorusMDS,1.8265,,,3328.0,tolerance,0.0058,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1165,Sandia,oscil_dcop_54,147,426,TorusMDS,1.8315,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1166,Sandia,oscil_dcop_55,148,426,TorusMDS,1.8325,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1167,Sandia,oscil_dcop_56,149,426,TorusMDS,1.8279,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1168,Sandia,oscil_dcop_57,150,426,TorusMDS,1.8317,,,3328.0,tolerance,0.0059,0.084492078498245,0.1788505113973476,0.0764575713181372,0.9793965792307447,0.6311846689895472,75.295663,results/suitesparse_normalized_TorusMDS_comparison.csv
1169,Sandia,oscil_trans_01,151,430,TorusMDS,2.2293,,,4096.0,tolerance,0.006,0.0858455822700522,0.1782848177983538,0.0779756930607207,0.9786136577244146,0.5543873729266989,77.772332,results/suitesparse_normalized_TorusMDS_comparison.csv
1189,Rajat,rajat05,152,301,TorusMDS,1.4678,,,3072.0,tolerance,0.0059,0.2555510551197721,0.2809541267661946,0.2031872466040563,0.7405024822018905,0.3793237559541909,14.615173,results/suitesparse_normalized_TorusMDS_comparison.csv
1195,Rajat,rajat11,153,135,TorusMDS,1.0189,,,2304.0,tolerance,0.0014,0.2074430724760584,0.233363864373494,0.1675759975592643,0.8635014115848834,0.7141510499408723,16.555121,results/suitesparse_normalized_TorusMDS_comparison.csv
1198,Rajat,rajat14,154,180,TorusMDS,1.0128,,,2304.0,tolerance,0.0024,0.3419959507933831,0.344255737211283,0.2667229075142381,0.2619174333249062,0.885521137063162,4.95726,results/suitesparse_normalized_TorusMDS_comparison.csv
1325,Morandini,robot,155,111,TorusMDS,1.0833,,,2432.0,tolerance,0.0012,0.1525551160540095,0.2323251932583314,0.1289659590482603,0.947397087202298,0.8563842346688253,11.219709,results/suitesparse_normalized_TorusMDS_comparison.csv
1477,Pajek,GD01_a,156,249,TorusMDS,1.0237,,,2304.0,tolerance,0.005,0.2963100446351622,0.3331527498248416,0.2380118505233836,0.7429779036555869,0.3233840734731015,13.16487,results/suitesparse_normalized_TorusMDS_comparison.csv
1484,Pajek,GD06_theory,157,101,TorusMDS,1.0071,,,2304.0,tolerance,0.0007,0.3112496361147182,0.3731624030986206,0.2582516687688266,0.5303158024504653,0.5104370921219645,7.573222,results/suitesparse_normalized_TorusMDS_comparison.csv
1489,Pajek,GD96_b,158,111,TorusMDS,1.1938,,,2688.0,tolerance,0.0007,0.1420184092012374,0.2531874457436334,0.129192036483773,0.956579649777862,0.8484862902374692,21.126656,results/suitesparse_normalized_TorusMDS_comparison.csv
1491,Pajek,GD96_d,159,180,TorusMDS,1.0038,,,2304.0,tolerance,0.0017,0.2392949590042464,0.2916101996797593,0.1974222634368159,0.8383539920395201,0.3804944148817955,15.242893,results/suitesparse_normalized_TorusMDS_comparison.csv
1496,Pajek,GD98_b,160,121,TorusMDS,1.0135,,,2304.0,tolerance,0.0007,0.1812757837531896,0.2275782942350572,0.1492118091914028,0.9167271297986088,0.452183961245975,20.388116,results/suitesparse_normalized_TorusMDS_comparison.csv
1497,Pajek,GD98_c,161,112,TorusMDS,1.47,,,3328.0,tolerance,0.001,0.3193870722819261,0.3517885701098569,0.2583308370311613,0.4110657123133391,0.2202687214746036,10.764901,results/suitesparse_normalized_TorusMDS_comparison.csv
1499,Pajek,GD99_c,162,105,TorusMDS,1.4797,,,3328.0,tolerance,0.0007,0.1747495908266209,0.2088133474375387,0.1401623141095718,0.9196833945296096,0.5964391164391166,28.976234,results/suitesparse_normalized_TorusMDS_comparison.csv
1506,Pajek,Journals,163,124,TorusMDS,1.0218,,,2304.0,tolerance,0.0062,0.4263003929587168,0.3955662191872729,0.3376810255847912,0.1637159775832646,1.0,2.907379,results/suitesparse_normalized_TorusMDS_comparison.csv
1523,Pajek,SmallW,164,233,TorusMDS,1.0671,,,2304.0,tolerance,0.0045,0.2820853213651214,0.3314037287796966,0.2244387488807988,0.7410689040043136,0.8473722837543586,6.434365,results/suitesparse_normalized_TorusMDS_comparison.csv
1529,Pajek,USAir97,165,332,TorusMDS,1.0425,,,2304.0,tolerance,0.0097,0.3060035414046781,0.3311115622391228,0.2449735826809929,0.688924527457282,0.5785420827079221,7.511326,results/suitesparse_normalized_TorusMDS_comparison.csv
1630,Bai,rdb200,166,200,TorusMDS,1.0304,,,2304.0,tolerance,0.0018,0.1961475337387692,0.3561454021536951,0.1616817403868031,0.8921641615710004,0.5027097967392088,20.109375,results/suitesparse_normalized_TorusMDS_comparison.csv
1631,Bai,rdb200l,167,200,TorusMDS,1.0309,,,2304.0,tolerance,0.0018,0.1961475337387692,0.3561454021536951,0.1616817403868031,0.8921641615710004,0.5027097967392088,20.109375,results/suitesparse_normalized_TorusMDS_comparison.csv
1864,Muite,Chebyshev1,168,261,TorusMDS,1.045,,,2304.0,tolerance,0.0039,0.3505977733519298,0.3538636097247686,0.2749671225423142,0.1258121975515528,1.0,4.607048,results/suitesparse_normalized_TorusMDS_comparison.csv
1942,JGD_CAG,CAG_mat364,169,364,TorusMDS,1.3384,,,2944.0,tolerance,0.0269,0.2992459542323461,0.3274725830370077,0.2337150997132873,0.749000726954775,0.8358809443925831,6.165271,results/suitesparse_normalized_TorusMDS_comparison.csv
2097,JGD_Homology,n3c6-b1,170,105,TorusMDS,1.3513,,,3072.0,tolerance,0.0007,0.2998850804653423,0.3584697336506633,0.2499016826162806,0.5458266706439495,0.4388482236497306,7.437955,results/suitesparse_normalized_TorusMDS_comparison.csv
2205,JGD_Trefethen,Trefethen_150,171,150,TorusMDS,1.0201,,,2304.0,tolerance,0.0021,0.2687678434083411,0.3488912181430182,0.2240625897038762,0.6631841356742959,0.5489491756234196,6.564314,results/suitesparse_normalized_TorusMDS_comparison.csv
2206,JGD_Trefethen,Trefethen_200b,172,199,TorusMDS,1.3068,,,2944.0,tolerance,0.0034,0.2757119179348369,0.3602671883363706,0.2297885591020517,0.6325802613429299,0.4944348970912481,6.703731,results/suitesparse_normalized_TorusMDS_comparison.csv
2207,JGD_Trefethen,Trefethen_200,173,200,TorusMDS,1.1316,,,2560.0,tolerance,0.0036,0.2717086272715062,0.3507233405662736,0.225437338304228,0.6347397772040579,0.4945049417843759,6.723228,results/suitesparse_normalized_TorusMDS_comparison.csv
2208,JGD_Trefethen,Trefethen_300,174,300,TorusMDS,1.5845,,,3328.0,tolerance,0.0077,0.2774633933980513,0.3458216051191233,0.231254321025627,0.6227469660276538,0.4245748074723046,7.324234,results/suitesparse_normalized_TorusMDS_comparison.csv
2389,Newman,adjnoun,175,112,TorusMDS,1.0103,,,2304.0,tolerance,0.0013,0.3275457616291459,0.3641728148894929,0.2667646109580566,0.5590843723382213,0.532992944806694,6.822642,results/suitesparse_normalized_TorusMDS_comparison.csv
2392,Newman,celegansneural,176,297,TorusMDS,1.4928,,,3200.0,tolerance,0.0088,0.3077504503322339,0.3457500846570481,0.2494767067835518,0.6436927196800116,0.703827881085862,6.416218,results/suitesparse_normalized_TorusMDS_comparison.csv
2397,Newman,football,177,115,TorusMDS,1.0306,,,2304.0,tolerance,0.0015,0.2694130699390111,0.3097760978597729,0.2174835500823646,0.6321783586548025,0.5934145024566295,6.146108,results/suitesparse_normalized_TorusMDS_comparison.csv
2403,Newman,polbooks,178,105,TorusMDS,1.0086,,,2304.0,tolerance,0.0012,0.2034782267716335,0.2641543151174018,0.1698277897780513,0.8949384032406015,0.7385459498932991,9.967059,results/suitesparse_normalized_TorusMDS_comparison.csv
2406,Arenas,jazz,179,198,TorusMDS,1.3049,,,2944.0,tolerance,0.0059,0.2676419604098617,0.3080448059481055,0.2149152637406903,0.7711192800486819,0.805068357530579,6.345379,results/suitesparse_normalized_TorusMDS_comparison.csv
2416,AG-Monien,grid1,180,252,TorusMDS,1.2825,,,2304.0,tolerance,0.0036,0.2496689396339294,0.3291379022667045,0.2086270471374929,0.8186068979881068,0.5516875901875904,25.586246,results/suitesparse_normalized_TorusMDS_comparison.csv
2417,AG-Monien,grid1_dual,181,224,TorusMDS,1.4707,,,2688.0,tolerance,0.0029,0.2587210865583849,0.2205967051845927,0.1832622438885256,0.8360939275392505,0.7970755910755908,24.177595,results/suitesparse_normalized_TorusMDS_comparison.csv
2436,AG-Monien,cage,182,366,TorusMDS,1.0464,,,2304.0,tolerance,0.0101,0.3914222334406442,0.4373275098662588,0.3173526226551041,0.074545605065177,0.3973253789158864,5.598916,results/suitesparse_normalized_TorusMDS_comparison.csv
2559,CPM,cz148,183,148,TorusMDS,1.0948,,,2560.0,tolerance,0.0023,0.1194071233422771,0.1904058769772231,0.1004132888612167,0.967802326579162,0.9247752333180844,9.997202,results/suitesparse_normalized_TorusMDS_comparison.csv
2560,CPM,cz308,184,308,TorusMDS,1.5512,,,3328.0,tolerance,0.0083,0.1242323707691848,0.1879914773289473,0.1114341908226336,0.9766399525396836,0.8908079284574768,25.366915,results/suitesparse_normalized_TorusMDS_comparison.csv
2691,VDOL,hangGlider_1,185,360,TorusMDS,1.321,,,2944.0,tolerance,0.006,0.3602329137004531,0.3677003541811062,0.2771088398243483,0.2652852971050565,0.7790054672941155,5.133238,results/suitesparse_normalized_TorusMDS_comparison.csv
2718,VDOL,orbitRaising_1,186,440,TorusMDS,1.6405,,,3584.0,tolerance,0.0099,0.0928099348575101,0.1952394779081002,0.0841404942327007,0.9819789883967386,0.5291362302000601,34.284104,results/suitesparse_normalized_TorusMDS_comparison.csv
2735,VDOL,spaceStation_2,187,325,TorusMDS,1.0284,,,2304.0,tolerance,0.0083,0.3196737999594967,0.3607180889376866,0.2562430220091389,0.6715332909178343,0.5857082079615832,7.508771,results/suitesparse_normalized_TorusMDS_comparison.csv
2748,VDOL,tumorAntiAngiogenesis_1,188,205,TorusMDS,1.0172,,,2304.0,tolerance,0.0023,0.3416330046585024,0.355288097457301,0.2639502056746765,0.217640031224429,0.9285764546368366,4.779213,results/suitesparse_normalized_TorusMDS_comparison.csv
2749,VDOL,tumorAntiAngiogenesis_2,189,305,TorusMDS,1.0935,,,2304.0,tolerance,0.0044,0.343098775087204,0.3392302146529755,0.2589181987674026,0.1057117140678862,0.9591532294920856,4.767008,results/suitesparse_normalized_TorusMDS_comparison.csv
2750,VDOL,tumorAntiAngiogenesis_3,190,410,TorusMDS,1.049,,,2304.0,tolerance,0.0082,0.3431956541243193,0.3603121326764366,0.2582779882966381,0.1285294173502128,1.0,4.704899,results/suitesparse_normalized_TorusMDS_comparison.csv
2764,Mycielski,mycielskian8,191,191,TorusMDS,1.0131,,,2304.0,tolerance,0.0038,0.3535989104743129,0.3768722883478471,0.277132551710036,0.200200397598707,1.0,4.375866,results/suitesparse_normalized_TorusMDS_comparison.csv
2765,Mycielski,mycielskian9,192,383,TorusMDS,1.0606,,,2304.0,tolerance,0.0179,0.3587696150764154,0.3874502105524513,0.2818151221952937,0.1606624632864079,1.0,4.410054,results/suitesparse_normalized_TorusMDS_comparison.csv
2858,ML_Graph,breasttissue_10NN,193,106,TorusMDS,1.0136,,,2304.0,tolerance,0.0015,0.2613871280775958,0.311597128572358,0.2169648105846646,0.6574541860188803,0.6786525005215698,5.628099,results/suitesparse_normalized_TorusMDS_comparison.csv
2866,ML_Graph,dermatology_5NN,194,366,TorusMDS,1.422,,,3072.0,tolerance,0.0103,0.1481683172967584,0.1640146077821899,0.1107347990173007,0.9576871767289072,0.8263376623376621,27.509358,results/suitesparse_normalized_TorusMDS_comparison.csv
2867,ML_Graph,Ecoli_10NN,195,336,TorusMDS,1.4916,,,3328.0,tolerance,0.0114,0.1662238924092065,0.2281877543041808,0.1403424299749297,0.9301870836564324,0.691267904149315,12.876213,results/suitesparse_normalized_TorusMDS_comparison.csv
2869,ML_Graph,Glass_10NN,196,214,TorusMDS,1.6942,,,3840.0,tolerance,0.0049,0.1969821982528456,0.2530464150090878,0.1616890331206203,0.8380989642544975,0.7069361026839981,9.073982,results/suitesparse_normalized_TorusMDS_comparison.csv
