k,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
3,1,109,wrap_python_newdist,0.0463,,,,,0.0026,0.3262202276779157,0.366583344604218,0.2694488593332346,0.4347160241877792,0.7695889023812615,4.913524,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,2,650,wrap_python_newdist,2.8618,,,,,0.1729,0.3988544211289743,0.4363067295898039,0.3185709234053129,0.1468695602777794,0.9807936507936504,4.361376,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,3,404,wrap_python_newdist,0.8467,,,,,0.024,0.3649242152656077,0.3912939005657605,0.2931496262748881,0.1790620561726441,0.8670349088237833,4.638278,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,4,349,wrap_python_newdist,0.6187,,,,,0.0176,0.3502835157708791,0.3817285563120818,0.2825365612586621,0.2548916177993181,0.8685486242378717,4.67246,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,5,654,wrap_python_newdist,2.8202,,,,,0.0793,0.4035783285049546,0.4402537698932723,0.3276032479614909,0.1235094280228727,0.9674273345701913,4.372668,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,6,720,wrap_python_newdist,3.7377,,,,,0.2025,0.4037745979214525,0.4410294865322026,0.3270522826873448,0.1461785076992504,0.986044114615543,4.315701,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,7,536,wrap_python_newdist,1.6923,,,,,0.0468,0.3895343069252305,0.4255941634639861,0.3160066946627076,0.1608336114515387,0.9172698491833629,4.537885,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,8,729,wrap_python_newdist,5.3417,,,,,0.1458,0.4184471335524414,0.4691807603134507,0.3407947299154049,0.1337375788926748,0.9995959595959596,4.20673,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,9,199,wrap_python_newdist,0.1677,,,,,0.005,0.3527603188557887,0.3828710436387353,0.2887822301708934,0.3075209962898161,0.7418554249667976,4.939182,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,10,106,wrap_python_newdist,0.0438,,,,,0.0016,0.3250656916284747,0.3653290723203669,0.2699122917957457,0.4442503332387719,0.7574397735062729,4.948823,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,11,468,wrap_python_newdist,1.2709,,,,,0.0356,0.3631686949789731,0.3951100934622621,0.2917217880217453,0.191160925570683,0.9448247040146884,4.468741,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,12,412,wrap_python_newdist,0.9088,,,,,0.025,0.3653382532729101,0.3968191352290697,0.2932121531803038,0.1756915502076169,0.886450654906119,4.622813,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,13,993,wrap_python_newdist,10.7429,,,,,0.3529,0.4494400280515366,0.4860080212811534,0.3712821629173584,0.1001349660592691,0.9955555555555554,4.231068,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,14,484,wrap_python_newdist,1.3093,,,,,0.0361,0.3706333137986948,0.402236313579322,0.2959606918370462,0.1327816184848373,0.9053464153645142,4.570438,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,15,488,wrap_python_newdist,1.3545,,,,,0.0378,0.3819741649457084,0.4161016593479767,0.3084188037905775,0.1580801235138922,0.9169737717346426,4.503993,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,16,136,wrap_python_newdist,0.0703,,,,,0.0022,0.332425338251522,0.3776979997968988,0.2726270927107853,0.3924269377421797,0.5664261181232639,5.553162,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,17,335,wrap_python_newdist,0.5877,,,,,0.0167,0.3513451675929439,0.3805820841417079,0.2803357465457844,0.2413735464597441,0.906324883705966,4.530797,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,18,306,wrap_python_newdist,0.442,,,,,0.0126,0.360101331581983,0.3929025146582348,0.2939526880222433,0.2226967711870726,0.8251797108142892,4.722156,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,19,859,wrap_python_newdist,6.2219,,,,,0.2823,0.4219490871784605,0.4632534581655365,0.3435099870222277,0.1022696756704887,0.9967676767676766,4.264456,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,20,372,wrap_python_newdist,0.7935,,,,,0.0233,0.3405867546760817,0.3711816972005997,0.2717279137522509,0.2792898500281129,0.9608121691350696,4.464597,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,21,392,wrap_python_newdist,0.8233,,,,,0.023,0.3537183212108869,0.3857878338960854,0.2841395396353708,0.2247818589737261,0.9057606600381934,4.552287,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,22,246,wrap_python_newdist,0.2929,,,,,0.0087,0.3475553754813188,0.3793650266443135,0.2808007314230718,0.3009515384962128,0.870436935571002,4.598121,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,23,168,wrap_python_newdist,0.1105,,,,,0.0033,0.3622082774102171,0.4045781841380049,0.299754956098933,0.2643846163818573,0.5968346319926376,5.250186,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,24,121,wrap_python_newdist,0.0561,,,,,0.0019,0.3212519300706996,0.3650180837079069,0.2657806580082696,0.4518376376684713,0.676983784810523,5.253156,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,25,612,wrap_python_newdist,2.7323,,,,,0.0797,0.3942938399211627,0.4346847892435609,0.3169773861263078,0.2128529834109873,0.9983838383838384,4.270857,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,26,752,wrap_python_newdist,5.381,,,,,0.1569,0.4376393673654635,0.4897165678164197,0.3611808277849778,0.128243997053559,0.9987878787878788,4.2393,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,27,216,wrap_python_newdist,0.1953,,,,,0.0056,0.3573837837187983,0.3875850275928665,0.2947861782034688,0.2783765803194458,0.6651807807249951,5.086448,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,28,282,wrap_python_newdist,0.3542,,,,,0.0103,0.3761777246859732,0.4023848001201591,0.306682119742617,0.1825170970922476,0.725495477324843,4.94757,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,29,170,wrap_python_newdist,0.1125,,,,,0.0034,0.3479943655723561,0.3882819861333758,0.287203099376796,0.3295121856974886,0.5954784668566516,5.375846,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,30,253,wrap_python_newdist,0.2752,,,,,0.0081,0.3675686543529818,0.3964344180393423,0.3020249433251463,0.2134917675423406,0.7027922716635774,4.967096,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,31,123,wrap_python_newdist,0.0567,,,,,0.0018,0.3345051656196475,0.3788781376800005,0.277028337753508,0.3873909920179115,0.6029614546012713,5.389414,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,32,198,wrap_python_newdist,0.157,,,,,0.0046,0.3639172840926495,0.4035102791810929,0.3004978190875229,0.2567036256537854,0.5950269456659535,5.231145,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,33,158,wrap_python_newdist,0.0956,,,,,0.0033,0.3255603567518895,0.3661535478502359,0.2682488531088973,0.4137687768419134,0.5851622915012029,5.512056,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,34,231,wrap_python_newdist,0.2298,,,,,0.0067,0.3617443801510453,0.3949401648864269,0.2957496983336778,0.2403527496334051,0.7452164671488006,4.882339,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,35,425,wrap_python_newdist,0.984,,,,,0.0271,0.3583776195271715,0.3857597792957087,0.2883934155222498,0.2352209711963187,0.903270360612576,4.600612,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,36,275,wrap_python_newdist,0.366,,,,,0.0104,0.3536823896395342,0.3830309980506805,0.2870944825173488,0.2635240749086908,0.838687668283417,4.693019,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,37,316,wrap_python_newdist,0.5823,,,,,0.0167,0.3431199567933242,0.3768676597799591,0.2707828107749306,0.2792856177421559,0.9684018759018752,4.434542,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,38,417,wrap_python_newdist,0.9864,,,,,0.0278,0.348404634386794,0.3814328380728627,0.2789963251646997,0.2507425985944806,0.9286308043309722,4.533301,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,39,889,wrap_python_newdist,8.7285,,,,,0.3443,0.4238569340491011,0.4715811517039378,0.3373611177253261,0.1949786105720544,1.0,4.308704,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,40,572,wrap_python_newdist,2.1785,,,,,0.0623,0.3772685638212831,0.4155936444971123,0.3030319230492445,0.1920099242611967,0.9814079571222424,4.418414,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,41,338,wrap_python_newdist,0.6202,,,,,0.0178,0.3425809901006535,0.3720027997425153,0.2737207956930098,0.2839103951186291,0.9314734145076164,4.496882,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,42,259,wrap_python_newdist,0.3332,,,,,0.0096,0.3402678413436754,0.3702615481389902,0.2731714067636214,0.3320403303935373,0.8893056165438061,4.608263,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,43,514,wrap_python_newdist,1.5161,,,,,0.0418,0.3739239192121039,0.4090532140474921,0.3012874772535979,0.1289013796612507,0.9236639830877676,4.541887,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,44,130,wrap_python_newdist,0.068,,,,,0.0023,0.3363290745937857,0.3684050591172634,0.2753557633885782,0.3899930426368827,0.7818567715135974,4.836338,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,45,846,wrap_python_newdist,5.4024,,,,,0.1577,0.438085191129852,0.4735847972780578,0.3587955207897622,0.0960760510254407,0.9856441970727684,4.232339,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,46,103,wrap_python_newdist,0.0412,,,,,0.0015,0.3289921953245339,0.369377502515088,0.2709464382332208,0.4219416155089645,0.7589050158238109,4.938038,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,47,957,wrap_python_newdist,7.7723,,,,,0.3297,0.4266852196328067,0.4644417372156838,0.3466011366893499,0.1098772333137382,0.991919191919192,4.269988,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,48,140,wrap_python_newdist,0.0757,,,,,0.0024,0.3425111696805812,0.3818477805872369,0.2812567878827501,0.3568131501418645,0.6329392332042053,5.306753,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,49,776,wrap_python_newdist,4.9601,,,,,0.1384,0.420275209445455,0.4572452762999353,0.3415304949211331,0.1561223194275425,0.9949453720882292,4.279836,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,50,301,wrap_python_newdist,0.4688,,,,,0.0135,0.344981591567911,0.3742064812355528,0.2762010729542897,0.3160097908497422,0.9118092561113212,4.558855,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,51,633,wrap_python_newdist,3.4753,,,,,0.0981,0.4172197088405683,0.4626519913800045,0.3427599596076165,0.158724037700452,0.9991919191919192,4.278221,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,52,184,wrap_python_newdist,0.1412,,,,,0.0042,0.3461533076964522,0.3798060971366904,0.2838432810736749,0.3435065205846273,0.7442362865571894,4.971435,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,53,277,wrap_python_newdist,0.4177,,,,,0.0122,0.3449357078471756,0.3763020740579443,0.2740581812819409,0.3109931491539677,0.9463312427652784,4.431235,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,54,109,wrap_python_newdist,0.045,,,,,0.0015,0.33562040432952,0.3768208199131332,0.2733475951261834,0.400321303946913,0.5577662581847636,5.611608,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,55,411,wrap_python_newdist,0.9428,,,,,0.125,0.3486235169565693,0.3762036139072688,0.278902714572027,0.2348872546704426,0.917244139912041,4.543013,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,56,523,wrap_python_newdist,1.8632,,,,,0.0526,0.362426837177367,0.400071276308531,0.2859813921162238,0.2345525716989197,0.9868645640074208,4.379795,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,57,572,wrap_python_newdist,2.5944,,,,,0.0749,0.3850711440493486,0.4326619608594049,0.3078072982093889,0.1970321060225645,0.9983838383838384,4.345879,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,58,849,wrap_python_newdist,6.675,,,,,0.2828,0.4160128094504456,0.460433997865469,0.3356595463440852,0.1804864900864103,1.0,4.202959,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,59,693,wrap_python_newdist,3.3459,,,,,0.0967,0.3915548027218081,0.4312123336904854,0.3141737122628903,0.1564932148117416,0.9844341372912798,4.39415,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,60,220,wrap_python_newdist,0.2247,,,,,0.0067,0.3452507923181537,0.3781114056561174,0.2797630858156828,0.3203005990196409,0.8338972871586803,4.697626,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,61,924,wrap_python_newdist,9.9881,,,,,0.3667,0.4011772359753929,0.4661225962969016,0.32190444117083,0.0942288676278132,1.0,4.225392,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,62,181,wrap_python_newdist,0.1399,,,,,0.0043,0.3395312772843928,0.3706078467020111,0.2789251544955564,0.3750982523992968,0.7945525665734761,4.82249,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,63,772,wrap_python_newdist,5.1153,,,,,0.1465,0.3959835845525196,0.4452031595364097,0.3177224314039411,0.1471860724849244,0.9983838383838384,4.280972,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,64,133,wrap_python_newdist,0.0661,,,,,0.002,0.3348502234779423,0.3801792604749075,0.2752275124017855,0.3798714325905131,0.5402935884260139,5.604531,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,65,385,wrap_python_newdist,0.7456,,,,,0.0208,0.3722094731768669,0.3969226330440356,0.2990181755267935,0.1502525168962507,0.8325398318799277,4.711605,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,66,645,wrap_python_newdist,3.4563,,,,,0.1052,0.3902574029188953,0.4410356215773413,0.315627888242408,0.1253644307370989,0.9983838383838384,4.271403,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,67,194,wrap_python_newdist,0.1593,,,,,0.0047,0.348377029047193,0.3812964125619987,0.2862729428221634,0.3106112375502152,0.7547605874298927,4.888247,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,68,657,wrap_python_newdist,2.8966,,,,,0.1862,0.3964155860277346,0.4299737522408566,0.3160023183256583,0.1481059292985553,0.9678230442442516,4.369979,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,69,910,wrap_python_newdist,7.0386,,,,,0.1989,0.4338741382602533,0.4694504751185125,0.3536246054645416,0.1154194736817321,0.9943434343434342,4.277993,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,70,356,wrap_python_newdist,0.6988,,,,,0.02,0.3406639085584568,0.3691689183129684,0.2722404417313172,0.2965445878203444,0.9365477029365478,4.523526,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,71,705,wrap_python_newdist,3.3217,,,,,0.1841,0.4018172784030442,0.433622007881207,0.3239801141585823,0.102787535927679,0.9570912363695864,4.392892,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,72,254,wrap_python_newdist,0.4361,,,,,0.0102,0.3443861335388483,0.3756049225884248,0.2742812205355204,0.3091705843360809,0.9321104765874332,4.487493,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,73,110,wrap_python_newdist,0.0456,,,,,0.0016,0.3281801182074919,0.3706826855385429,0.270606757086374,0.4167432707064138,0.5780861649265947,5.520039,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,74,260,wrap_python_newdist,0.2967,,,,,0.0085,0.3625829127220276,0.3924918367932277,0.2957286492597642,0.2534001015212654,0.7137368014373345,4.990787,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,75,102,wrap_python_newdist,0.0396,,,,,0.0014,0.3114504000201966,0.3610831220984717,0.2593029386722035,0.4959885080943839,0.7022467892243789,5.204073,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,76,119,wrap_python_newdist,0.0541,,,,,0.0018,0.3218174981225747,0.364863146420344,0.2665214928567618,0.4588481841482372,0.6565584707023249,5.353272,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,77,187,wrap_python_newdist,0.1387,,,,,0.0041,0.3582430734576123,0.395696072543876,0.2960508635190125,0.2774509864247719,0.605325465846176,5.300163,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,78,878,wrap_python_newdist,6.0522,,,,,0.173,0.4140347429631777,0.4482060253521191,0.3355120462243786,0.1245471531878526,0.9896824121713664,4.307969,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,79,732,wrap_python_newdist,4.1861,,,,,0.1182,0.4114082146446824,0.4513172090672506,0.3336143555290018,0.1421193553296079,0.995151515151515,4.263899,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,80,240,wrap_python_newdist,0.2627,,,,,0.0076,0.3470051063758067,0.376774752913699,0.2827283600387166,0.2951418185062863,0.816805001518227,4.75184,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,81,308,wrap_python_newdist,0.4818,,,,,0.0138,0.3431358534420421,0.3745907741933493,0.276064675685258,0.2836785354170605,0.876823059174956,4.644396,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,82,596,wrap_python_newdist,2.9616,,,,,0.1923,0.3889423488692887,0.4347562961973662,0.3114691985864432,0.2249502044061368,0.9967676767676766,4.316146,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,83,186,wrap_python_newdist,0.1414,,,,,0.0042,0.3580815417992931,0.3916947013864199,0.2959757308715197,0.2674133210229676,0.6518629097455224,5.113907,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,84,760,wrap_python_newdist,5.8977,,,,,0.1585,0.3935404293954617,0.4370180263514259,0.3156246423203749,0.2012318577086923,1.0,4.273195,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,85,220,wrap_python_newdist,0.2092,,,,,0.0061,0.3560986412940641,0.3849442263615398,0.2914462419115405,0.2733503942452737,0.7407731544033048,4.910699,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,86,206,wrap_python_newdist,0.1988,,,,,0.0061,0.3421275698907782,0.3733338825548883,0.2785498372972327,0.3596889938832493,0.8654125902608556,4.70122,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,87,758,wrap_python_newdist,4.8576,,,,,0.2375,0.4128427397852184,0.4526599819592429,0.3350642741297384,0.157033529109931,0.9983838383838384,4.231073,results/sbm_normalized_wrap_python_newdist_comparison.csv,
