epsilon,eps_actual,graph_type,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
0.28,0.28,euclidean,85,217,TorusMDS_random_1x_scale2,5.6122,1.2128993847432437,0.8244706960682382,10000.0,max_iters,0.0091,0.1867413876260911,0.244183901090472,0.1554828212700351,0.8884074205501402,0.8352194155588587,7.480675,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,euclidean,86,110,TorusMDS_random_1x_scale2,5.9339,1.0286906026644491,0.9721095900068136,10000.0,max_iters,0.0018,0.1112476451794866,0.1610978132906484,0.0956338842713514,0.9708433927610916,0.9514511074532398,12.529029,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,toroidal,87,719,TorusMDS_random_1x_scale2,6.7146,0.989707735570854,1.0103992967410824,10000.0,max_iters,0.5631,0.280890243196409,0.3490898725723372,0.2342092531386752,0.6719092306503988,1.0,3.706085,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,toroidal,88,106,TorusMDS_random_1x_scale2,5.9816,1.0190985716158707,0.981259348067196,10000.0,max_iters,0.0036,0.2523066627202128,0.3186530163921766,0.213754489841665,0.7389060923440289,1.0,3.734373,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.12,euclidean,89,266,TorusMDS_random_1x_scale2,5.7231,1.0984369065560362,0.9103845601249246,10000.0,max_iters,0.0076,0.2035095730526301,0.2782483887645054,0.1572042299300294,0.8856654449027357,0.7227312565801259,15.080312,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,euclidean,90,408,TorusMDS_random_1x_scale2,5.934,0.9903471874100368,1.0097468975654966,10000.0,max_iters,0.0334,0.1022423008358814,0.1604092663995237,0.091302986018533,0.9735480678454448,0.960019691352048,10.134898,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,91,592,TorusMDS_random_1x_scale2,6.322,0.9996755899794854,1.0003245152965288,10000.0,max_iters,0.1188,0.1295271926593906,0.2078057479301148,0.1153170866608754,0.9571054830547048,0.9739297708782102,7.93445,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,euclidean,92,359,TorusMDS_random_1x_scale2,5.7795,0.9995745397510004,1.0004256413424713,10000.0,max_iters,0.0483,0.1757753001906191,0.2415231071834652,0.1554292472940631,0.9145391263073944,0.9869933244602184,6.229153,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,93,100,TorusMDS_random_1x_scale2,5.9182,1.00016893803685,0.9998310904983896,10000.0,max_iters,0.0017,0.1286861603197193,0.1745560303477304,0.1112196269276191,0.9303410712557242,0.9032076925909872,6.521982,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,94,466,TorusMDS_random_1x_scale2,6.2088,0.9966712154806318,1.0033399023345555,10000.0,max_iters,0.1381,0.1550893558857999,0.2236271009408821,0.1363517251032032,0.9363474629777442,0.9806268336492654,6.303731,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,95,754,TorusMDS_random_1x_scale2,6.5633,1.0024670812283285,0.9975389902825484,10000.0,max_iters,0.392,0.1555283187022363,0.2186682760929625,0.1362800291908659,0.9332657639608076,0.973880502172571,6.280464,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,96,310,TorusMDS_random_1x_scale2,5.6611,1.006619139060832,0.9934243858436792,10000.0,max_iters,0.0224,0.1351070159477804,0.1980430185623373,0.1208915141444675,0.9521045840786376,0.967171603127903,8.043709,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,euclidean,97,392,TorusMDS_random_1x_scale2,5.7693,0.9993583805949569,1.0006420313448126,10000.0,max_iters,0.0304,0.1080999086401852,0.1692118245614674,0.0966824337032182,0.9705685971382724,0.9591949338829474,10.033002,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,toroidal,98,472,TorusMDS_random_1x_scale2,6.1408,1.0127922540529497,0.9873693208041848,10000.0,max_iters,0.2205,0.2628253528845621,0.3353016973455721,0.2234836660250717,0.7185368494042228,1.0,3.730044,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.1,toroidal,99,734,TorusMDS_random_1x_scale2,6.3532,1.0056552415439048,0.9943765603655356,10000.0,max_iters,0.0738,0.0734170916460715,0.1086881410221877,0.0633011780805808,0.9767580091442902,0.935337237925473,12.752915,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,euclidean,100,431,TorusMDS_random_1x_scale2,5.9696,1.000975659112774,0.9990252918700951,10000.0,max_iters,0.0292,0.0857102760999124,0.1420565617936675,0.0768483126708548,0.9826953458943416,0.9503432837599456,14.144392,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,101,196,TorusMDS_random_1x_scale2,5.6533,0.9996346128636128,1.0003655206929467,10000.0,max_iters,0.008,0.1274874964312225,0.1921778871307186,0.1140831381306847,0.9593960275948836,0.9688081912755604,8.18102,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,toroidal,102,194,TorusMDS_random_1x_scale2,5.704,1.0021191146360895,0.997885366514679,10000.0,max_iters,0.0143,0.2026960442950993,0.2690989613088431,0.1801484813362507,0.8615719785737829,1.0,3.781747,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,103,229,TorusMDS_random_1x_scale2,5.6474,1.0112170022101006,0.988907423247844,10000.0,max_iters,0.0109,0.1278023871432671,0.1904537635102635,0.113235860094522,0.9586249999780402,0.966299519178827,8.114783,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,toroidal,104,111,TorusMDS_random_1x_scale2,5.9906,0.9984238083332792,1.001578679968932,10000.0,max_iters,0.0027,0.1596059341250575,0.2059157180607079,0.1410698240359358,0.8772749462046476,0.9440391513203696,4.966165,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,euclidean,105,791,TorusMDS_random_1x_scale2,6.3336,1.202825386529922,0.8313758681839423,10000.0,max_iters,0.1229,0.1688826380766014,0.2031513961492187,0.1358972819513894,0.9069563218901284,0.837588864227888,12.141776,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,106,807,TorusMDS_random_1x_scale2,6.4755,0.9986073402442274,1.0013946019618,10000.0,max_iters,0.3744,0.1387324167969204,0.206418306045971,0.1235775630235376,0.952479503977214,0.9769843597057282,7.966282,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.1,euclidean,107,578,TorusMDS_random_1x_scale2,6.2903,1.0063187143976648,0.9937209610561132,10000.0,max_iters,0.0402,0.1827877174519497,0.2407471162732208,0.1434895534273334,0.8904385244107931,0.7801830722596975,18.096244,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,108,251,TorusMDS_random_1x_scale2,5.7242,1.004426642667708,0.995592866139083,10000.0,max_iters,0.0122,0.1279143245757663,0.1734512556395512,0.111762682203877,0.9236845756540948,0.9406357009008006,6.076251,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,euclidean,109,657,TorusMDS_random_1x_scale2,6.3196,1.0017602256698723,0.9982428672802464,10000.0,max_iters,0.354,0.2161862652960562,0.2839788367896593,0.1872842535472212,0.865681580235914,0.9571666391719292,37.709007,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,110,166,TorusMDS_random_1x_scale2,5.6799,1.0013993571523463,0.9986025983117008,10000.0,max_iters,0.0047,0.1287761320130825,0.1721281414341817,0.1118568825316759,0.9208764134761026,0.9117434253160996,6.206508,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,111,454,TorusMDS_random_1x_scale2,6.1095,1.0005986754580238,0.999401682739836,10000.0,max_iters,0.1183,0.1282179441217731,0.1974360173177607,0.1142232072518068,0.9577381504101224,0.969451761441716,7.982747,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,112,754,TorusMDS_random_1x_scale2,6.4751,0.9994643857365416,1.0005359012998385,10000.0,max_iters,0.3109,0.1341657513417648,0.1995933087901384,0.1195069573760015,0.9539364828814678,0.9777988194194768,7.921648,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,toroidal,113,143,TorusMDS_random_1x_scale2,5.653,1.0619016915141206,0.9417067587246636,10000.0,max_iters,0.0027,0.1806990661748368,0.2237673061361605,0.1448799924344671,0.8473173553245685,0.7687038453299669,9.202624,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,euclidean,114,858,TorusMDS_random_1x_scale2,6.6952,0.9990181821524748,1.0009827827611804,10000.0,max_iters,0.6593,0.2114370118538613,0.2827981333969959,0.184108720422907,0.8769792872007998,0.9357481508408556,40.055181,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.1,euclidean,115,730,TorusMDS_random_1x_scale2,6.1907,1.001185103719746,0.998816299088607,10000.0,max_iters,0.069,0.2074605991397516,0.2407051950437914,0.1584341168459989,0.8762622376659206,0.7810396743779097,17.618394,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,toroidal,116,899,TorusMDS_random_1x_scale2,6.7249,0.977984321731954,1.022511279351654,10000.0,max_iters,0.2644,0.1948337820102804,0.2759331211488012,0.1584839515433861,0.8072458981775255,0.6250484367351177,7.660595,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.176,euclidean,117,104,TorusMDS_random_1x_scale2,5.8229,0.9942815414896996,1.0057513473515085,10000.0,max_iters,0.0014,0.1114208922256503,0.1421458440738234,0.0875217012217709,0.9722548437551918,0.9233255030443508,28.81429,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,118,602,TorusMDS_random_1x_scale2,6.237,1.0008137203821814,0.9991869412203196,10000.0,max_iters,0.1203,0.1318434414428387,0.1989601324788513,0.1171042012652807,0.956382340869476,0.975135416322201,7.996089,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.12,euclidean,119,155,TorusMDS_random_1x_scale2,5.5229,0.9960133238191836,1.0040026333839889,10000.0,max_iters,0.0025,0.081408291170978,0.1258670002606649,0.0695071114766009,0.98322848441395,0.9116222111222108,50.797959,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,toroidal,120,320,TorusMDS_random_1x_scale2,5.7529,0.9938802007910426,1.0061574817609673,10000.0,max_iters,0.0287,0.2145769397641838,0.2892218937004686,0.1808597490905493,0.7622548505184519,0.9332325753246872,4.755421,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,euclidean,121,911,TorusMDS_random_1x_scale2,6.841,1.0008345390700872,0.9991661568046376,10000.0,max_iters,0.8381,0.2206913696491285,0.2842346627282595,0.1913726051103256,0.8566519839275255,0.9593499248861568,41.642412,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,euclidean,122,535,TorusMDS_random_1x_scale2,6.336,1.0017471768592614,0.9982558704435393,10000.0,max_iters,0.0479,0.0829487690515367,0.1387503817162657,0.074264977678538,0.9831713502711292,0.9582770562099904,14.004118,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,toroidal,123,395,TorusMDS_random_1x_scale2,5.8609,1.0017752215816569,0.998227924245467,10000.0,max_iters,0.0502,0.1681465648156443,0.2152935960226973,0.1477055913496884,0.8515935456972252,0.9820415891280468,4.752504,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,toroidal,124,101,TorusMDS_random_1x_scale2,6.0019,0.9982403896028708,1.0017627120836388,10000.0,max_iters,0.0027,0.1783522798687722,0.2286383511045461,0.1542241625254554,0.8507037632956279,0.9881103347715922,4.228909,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,125,841,TorusMDS_random_1x_scale2,6.5773,1.0003674319376648,0.9996327030189768,10000.0,max_iters,0.5508,0.1601436193808637,0.2300821196148793,0.1409001999185467,0.934471019106279,0.979078902909134,6.262191,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,toroidal,126,858,TorusMDS_random_1x_scale2,7.0739,1.0024251239113748,0.997580743086414,10000.0,max_iters,0.9188,0.1999579786473518,0.2675516780106898,0.1772105869955601,0.8645349618624821,1.0,3.789854,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,euclidean,127,148,TorusMDS_random_1x_scale2,5.8326,0.9892358511560908,1.0108812765240256,10000.0,max_iters,0.0029,0.0829469224605823,0.1318891184989049,0.0711043493222892,0.9813265795349074,0.9287951119065028,28.126541,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,128,518,TorusMDS_random_1x_scale2,6.1044,1.021985311685251,0.9784876441629112,10000.0,max_iters,0.0695,0.2101902698196665,0.2883057227549415,0.1750699521319552,0.7787250245090005,0.7141401476332443,5.844945,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,euclidean,129,696,TorusMDS_random_1x_scale2,6.3229,1.0011684096763107,0.9988329539116316,10000.0,max_iters,0.2116,0.10601692242545,0.1687903571964425,0.0948226876872333,0.972174505426186,0.962933547897375,9.92019,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.11,toroidal,130,175,TorusMDS_random_1x_scale2,5.6136,0.9037596987282146,1.1064888171127971,10000.0,max_iters,0.0033,0.2211679222185353,0.2391148105002467,0.1690011849519168,0.8018692848625919,0.7783332027449675,15.04758,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.13,toroidal,131,127,TorusMDS_random_1x_scale2,5.9305,1.0238522172497424,0.9767034569561086,10000.0,max_iters,0.002,0.1935786695133093,0.1856486532215205,0.1423271363596165,0.870820406478468,0.8814430434405796,13.798008,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,euclidean,132,325,TorusMDS_random_1x_scale2,5.7862,0.999902296040938,1.0000977135060585,10000.0,max_iters,0.039,0.177080233891108,0.2438732232696949,0.1561199660599806,0.9147958531615118,0.9843624683601854,6.248041,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,133,612,TorusMDS_random_1x_scale2,6.3506,0.99997308130341,1.0000269194212257,10000.0,max_iters,0.1075,0.1341578753492756,0.180676384897059,0.117460663640354,0.9225938209401604,0.9674999939206498,5.903818,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,134,100,TorusMDS_random_1x_scale2,5.9168,1.0132247558700331,0.9869478555538476,10000.0,max_iters,0.0017,0.1348434406134897,0.1748211161925232,0.1143591628510565,0.9145716016193508,0.8898173883708715,6.427503,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.28,0.28,euclidean,135,884,TorusMDS_random_1x_scale2,6.4792,0.9979262809360724,1.0020780283108512,10000.0,max_iters,0.4498,0.1318604693822899,0.1984491098599212,0.1172915009941712,0.9559571446576188,0.9736941332837112,7.936885,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.4,0.4,euclidean,136,110,TorusMDS_random_1x_scale2,6.0144,1.00031223919227,0.9996878582706116,10000.0,max_iters,0.0031,0.1644847178657211,0.2323302992215639,0.1453481041739464,0.9236670933391414,0.96968653821291,6.107059,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,137,829,TorusMDS_random_1x_scale2,6.5835,0.9998345821399062,1.0001654452276894,10000.0,max_iters,0.511,0.1570620027394274,0.220893216696796,0.1373893856171316,0.9312435868339524,0.978301429904212,6.329523,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,138,237,TorusMDS_random_1x_scale2,5.7462,1.0022448853653183,0.9977601428572016,10000.0,max_iters,0.0107,0.1283596687509136,0.1749304551344242,0.1116888876107809,0.9246958096272048,0.93245045445109,6.137624,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,toroidal,139,283,TorusMDS_random_1x_scale2,5.6951,1.000466478996292,0.9995337385049022,10000.0,max_iters,0.0121,0.1060434674394837,0.1438385375684467,0.0918790906868896,0.9483870984909542,0.9064390372026206,8.260333,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,140,864,TorusMDS_random_1x_scale2,6.6409,1.0050228541320656,0.9950022488429844,10000.0,max_iters,0.5557,0.16455062174413,0.2298192315163029,0.1447948023685661,0.9297061712561742,0.9812586991589756,6.324217,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,141,272,TorusMDS_random_1x_scale2,5.7386,1.0015311713716295,0.9984711695298186,10000.0,max_iters,0.0205,0.1549149667027925,0.2181598359609989,0.1361733389649669,0.9350095137725356,0.972593710352556,6.414446,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,toroidal,142,143,TorusMDS_random_1x_scale2,5.6241,1.0194810458863488,0.9808912132648708,10000.0,max_iters,0.0057,0.240100444247581,0.3062673999122955,0.2013938216049254,0.7254165515798051,0.9885751716975548,4.12839,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,euclidean,143,331,TorusMDS_random_1x_scale2,5.5554,0.987156338178515,1.013010767722146,10000.0,max_iters,0.0155,0.0780216660635203,0.1355973982050105,0.0695692078770155,0.985813362303537,0.9463873090857012,14.154231,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,toroidal,144,216,TorusMDS_random_1x_scale2,5.6485,0.9485075206759572,1.0542878977779178,10000.0,max_iters,0.0145,0.2387725046347535,0.3044929339531048,0.2021293456322815,0.7314947358811661,0.9914590199782046,4.076657,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.22,0.22,toroidal,145,282,TorusMDS_random_1x_scale2,5.7215,1.0311751870712729,0.9697673223113366,10000.0,max_iters,0.016,0.2094459647215088,0.2934122428338584,0.1735686072319777,0.7804728963324367,0.71657181715117,5.94058,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.1,0.14,toroidal,146,111,TorusMDS_random_1x_scale2,6.0101,0.91998125149187,1.0869786730744448,10000.0,max_iters,0.0015,0.1957853859763205,0.2154178942176024,0.1522217586832563,0.8580718346759091,0.764069623314176,11.241137,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.16,0.16,euclidean,147,512,TorusMDS_random_1x_scale2,5.9451,1.0053922212743078,0.994636698832349,10000.0,max_iters,0.0423,0.0818360873794249,0.1414604872525239,0.0729447575112549,0.9848659307128016,0.954956080921196,14.111024,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,148,264,TorusMDS_random_1x_scale2,5.7657,0.9841550904132914,1.0161000128344146,10000.0,max_iters,0.0191,0.1593524179284528,0.2228053467570169,0.1402427863584893,0.9319086532374168,0.9721448237779968,6.512749,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
0.34,0.34,euclidean,149,219,TorusMDS_random_1x_scale2,5.5613,1.015005341111983,0.9852164904910312,10000.0,max_iters,0.0118,0.1541241196989918,0.2159047653404536,0.1362915502972103,0.9351420565511638,0.975988758785094,6.543363,results/grg_normalized_TorusMDS_random_1x_scale2_comparison.csv,
